Id,SalePrice
1575,210642.1905
1576,244766.325
1577,197888.84100000001
1578,146669.265
1579,149514.0315
1580,193074.4875
1581,153146.2035
1582,128413.28850000001
1583,315421.368
1584,229258.44150000002
1585,143734.83750000002
1586,68701.275
1587,94308.43500000001
1588,148081.3395
1589,99561.25050000001
1590,130266.75
1591,93323.64150000001
1592,117561.6795
1593,132456.1725
1594,127772.62950000001
1595,115984.884
1596,229531.623
1597,192765.8145
1598,229024.12650000004
1599,162848.7105
1600,165362.65050000002
1601,61267.156500000005
1602,117488.37299999999
1603,77794.506
1604,267424.206
1605,232077.05400000003
1606,171990.3945
1607,168107.77500000002
1608,215430.846
1609,191440.72350000002
1610,162462.49349999998
1611,136130.6955
1612,166799.9595
1613,167741.748
1614,129440.5185
1615,92200.27500000001
1616,73729.4985
1617,94674.61200000002
1618,127474.48950000001
1619,143036.35950000002
1620,150509.69550000003
1621,143961.789
1622,138596.787
1623,262492.59150000004
1624,214505.52300000004
1625,124102.83600000001
1626,156539.2545
1627,191385.44850000003
1628,274462.4265
1629,189132.24150000003
1630,343650.852
1631,221712.798
1632,245476.428
1633,177606.7815
1634,187040.46450000003
1635,180093.5085
1636,154778.4855
1637,203305.32150000002
1638,183397.17900000003
1639,185014.12050000002
1640,247008.5895
1641,169542.723
1642,240060.41100000002
1643,222863.69700000004
1644,238851.86250000002
1645,204447.43050000002
1646,160335.5685
1647,152876.36250000002
1648,132012.633
1649,139975.8945
1650,112468.22550000002
1651,117607.59000000001
1652,94766.83800000002
1653,105181.24650000001
1654,146087.886
1655,144522.729
1656,142903.18349999998
1657,149292.246
1658,146419.143
1659,121939.9635
1660,158096.54249999998
1661,431526.6780000001
1662,390975.072
1663,377082.6165
1664,478682.90099999995
1665,307869.57450000005
1666,304234.575
1667,396554.3145
1668,338188.455
1669,312298.01700000005
1670,344643.57000000007
1671,256766.421
1672,422258.052
1673,299707.356
1674,249601.06650000002
1675,207405.483
1676,202198.35000000003
1677,223412.73750000002
1678,423898.4145000001
1679,372911.49000000005
1680,330118.803
1681,249009.6135
1682,290781.4365
1683,186353.64750000002
1684,187835.02650000004
1685,187513.347
1686,182022.9285
1687,169235.445
1688,199185.495
1689,200857.57800000004
1690,203193.69600000003
1691,185404.0635
1692,253389.54
1693,183643.8
1694,186400.3365
1695,168364.665
1696,275393.69700000004
1697,176021.304
1698,343697.922
1699,319502.50800000003
1700,243731.454
1701,248203.821
1702,252447.939
1703,257571.67200000002
1704,281997.579
1705,234208.818
1706,351819.97050000005
1707,224196.543
1708,211518.12900000002
1709,282529.74
1710,238352.58000000002
1711,274805.44950000005
1712,266968.4685
1713,287169.516
1714,231953.7
1715,212249.27250000002
1716,194141.877
1717,184301.34750000003
1718,150638.7405
1719,205552.45950000003
1720,247529.565
1721,172556.562
1722,129035.0055
1723,158897.106
1724,227108.00550000003
1725,233514.366
1726,197426.6085
1727,160837.80900000004
1728,182717.9805
1729,173235.669
1730,148954.4235
1731,118477.68300000002
1732,131796.9285
1733,116511.9975
1734,119127.88650000001
1735,126583.698
1736,119363.22450000001
1737,289617.9135
1738,239214.85650000005
1739,242982.2985
1740,243898.038
1741,196364.193
1742,179180.43000000002
1743,183167.1975
1744,285224.094
1745,214908.603
1746,170877.4095
1747,228686.3415
1748,224015.27550000002
1749,153709.82700000002
1750,119477.33700000001
1751,232778.217
1752,121556.93100000001
1753,146985.47100000002
1754,187203.309
1755,163539.61500000002
1756,132732.54150000002
1757,121934.8935
1758,143891.00100000002
1759,162448.97850000003
1760,168842.95500000002
1761,140694.9555
1762,180654.97950000002
1763,170284.821
1764,117720.64199999999
1765,150026.13749999998
1766,183667.635
1767,220921.5195
1768,148323.06
1769,166970.286
1770,147156.43050000002
1771,130424.48250000001
1772,138566.90850000002
1773,134207.43
1774,135381.71250000002
1775,138753.95400000003
1776,132239.184
1777,119818.12950000001
1778,137602.227
1779,118178.18100000001
1780,179932.30200000003
1781,129588.792
1782,91683.009
1783,144525.59100000001
1784,110210.55300000001
1785,124953.0555
1786,139766.30250000002
1787,161032.3575
1788,58301.61750000001
1789,96795.717
1790,75368.6385
1791,165060.7845
1792,162453.0615
1793,128063.0775
1794,150179.82450000002
1795,132848.4885
1796,120022.43100000001
1797,111964.1325
1798,127504.10250000001
1799,119018.676
1800,136076.17200000002
1801,135137.928
1802,127370.1615
1803,146976.8775
1804,144964.182
1805,138007.17
1806,126168.93000000001
1807,139354.005
1808,117780.01800000001
1809,125303.65350000001
1810,141372.7935
1811,102487.02000000002
1812,105433.96350000001
1813,125826.48
1814,99249.72750000001
1815,54628.65150000001
1816,99948.64050000001
1817,118016.8995
1818,149417.14500000002
1819,128130.342
1820,56157.51000000001
1821,109179.7035
1822,153908.592
1823,46815.010500000004
1824,135067.56600000002
1825,138947.34000000003
1826,111871.72350000001
1827,100261.60800000001
1828,146399.05500000002
1829,119094.94200000001
1830,151621.6335
1831,143104.992
1832,78508.76250000001
1833,137578.0725
1834,119535.37350000002
1835,135357.717
1836,134851.54050000003
1837,91194.50400000002
1838,133367.6265
1839,88230.0675
1840,131711.193
1841,134739.1995
1842,88355.55
1843,129404.0325
1844,136363.39500000002
1845,144078.29700000002
1846,158139.234
1847,168849.21
1848,54208.365000000005
1849,108300.9705
1850,115561.38150000002
1851,158469.43800000002
1852,121003.67700000001
1853,131967.438
1854,166147.449
1855,155518.659
1856,210618.60300000003
1857,149723.268
1858,132338.115
1859,109208.7105
1860,146075.904
1861,110919.168
1862,262120.85550000003
1863,249478.25100000002
1864,249494.23500000002
1865,311781.5115
1866,326364.3975
1867,238618.611
1868,289342.21050000004
1869,211438.36800000002
1870,227852.79750000004
1871,248961.54750000002
1872,181004.92200000002
1873,254813.964
1874,156821.16150000002
1875,198018.49200000003
1876,201791.88900000002
1877,209559.8835
1878,208178.59650000004
1879,126884.37750000002
1880,138855.29700000002
1881,248244.73500000002
1882,246607.5075
1883,191911.34700000004
1884,208133.7735
1885,223750.40850000002
1886,263581.57950000005
1887,208523.88900000002
1888,287764.68450000003
1889,169850.175
1890,117772.97850000001
1891,140166.477
1892,103643.001
1893,129486.34800000001
1894,123098.79000000001
1895,130638.60900000001
1896,133257.429
1897,122956.527
1898,110394.4065
1899,161878.257
1900,157820.124
1901,183783.39
1902,146657.5395
1903,216295.11450000003
1904,145522.7385
1905,208946.89050000004
1906,173793.1665
1907,217456.17450000002
1908,106877.48400000003
1909,133879.78050000002
1910,114705.90600000002
1911,229041.456
1912,305430.24450000003
1913,138022.0515
1914,56610.618
1915,321341.48250000004
1916,70108.7445
1917,247370.91300000003
1918,141583.9695
1919,182170.62
1920,158462.74800000002
1921,380392.1745
1922,313502.1405
1923,222275.28
1924,227824.1265
1925,203637.30599999998
1926,385661.004
1927,129419.85750000001
1928,149768.4075
1929,130581.10800000001
1930,137486.73
1931,150065.6355
1932,144728.703
1933,186367.31550000003
1934,186044.04450000002
1935,181561.03050000002
1936,196644.024
1937,186022.63950000002
1938,171716.688
1939,227026.1295
1940,192982.7055
1941,173742.912
1942,185904.5955
1943,201692.43300000002
1944,360782.2845
1945,371059.94700000004
1946,139682.3475
1947,277965.456
1948,166961.1975
1949,251971.88700000002
1950,178024.416
1951,243683.457
1952,209872.97999999998
1953,162035.409
1954,177285.26700000002
1955,141922.713
1956,281468.2965
1957,153863.82
1958,299191.39800000004
1959,143042.973
1960,115281.56700000001
1961,129157.4415
1962,100714.44450000001
1963,107089.4655
1964,113504.01000000001
1965,149916.41700000002
1966,135744.37350000002
1967,297690.417
1968,430826.5515
1969,377479.917
1970,410619.97200000007
1971,450726.65550000005
1972,383101.92300000007
1973,275265.999
1974,310137.4095
1975,495807.0495
1976,268730.26800000004
1977,339305.44800000003
1978,334993.60500000004
1979,343416.981
1980,210175.21649999998
1981,334502.499
1982,230449.78650000002
1983,218157.6
1984,174661.09050000002
1985,227724.8985
1986,215267.388
1987,198608.013
1988,179413.85700000002
1989,196456.1055
1990,213991.233
1991,245988.699
1992,206626.43850000002
1993,174360.9855
1994,225042.11700000006
1995,184638.0675
1996,245222.3235
1997,309066.429
1998,317859.7035
1999,258214.9995
2000,312706.2525
2001,274454.646
2002,239603.874
2003,274499.42100000003
2004,288174.7455
2005,221875.7865
2006,228530.28300000002
2007,256867.06650000002
2008,236682.456
2009,210760.71600000001
2010,199758.00149999998
2011,155274.30000000002
2012,184980.7515
2013,182417.6925
2014,187562.54850000003
2015,208007.73150000002
2016,198124.76400000002
2017,194516.61900000004
2018,125806.57350000001
2019,140512.323
2020,109575.65250000001
2021,106452.85800000001
2022,186566.7855
2023,147107.457
2024,251022.48000000004
2025,362202.8715
2026,175739.4975
2027,177915.2205
2028,163152.28800000003
2029,177150.4365
2030,272523.3495
2031,223848.942
2032,237159.5895
2033,266710.434
2034,182068.90200000003
2035,217712.23500000002
2036,207590.99250000002
2037,220053.4125
2038,334287.543
2039,220254.01650000003
2040,258313.46850000002
2041,291045.5985
2042,211124.75549999997
2043,173327.8875
2044,164865.6825
2045,217784.589
2046,144827.136
2047,151916.613
2048,142039.7115
2049,139077.25950000001
2050,172100.18850000002
2051,105710.82
2052,122348.97
2053,149043.6735
2054,88559.09100000001
2055,158567.24850000002
2056,147573.9555
2057,113712.4005
2058,215035.1865
2059,138313.674
2060,176350.34250000003
2061,168102.78600000002
2062,134295.753
2063,112971.5145
2064,144568.668
2065,122683.062
2066,159771.453
2067,113451.735
2068,140268.636
2069,85230.0975
2070,122914.73400000001
2071,90974.385
2072,143356.91400000002
2073,139897.16100000002
2074,184484.508
2075,144647.244
2076,120749.38050000001
2077,166021.9395
2078,132680.772
2079,132663.94350000002
2080,120618.045
2081,134199.456
2082,129433.6305
2083,150255.66600000003
2084,107121.8685
2085,120465.52500000002
2086,111380.51250000001
2087,121756.23600000002
2088,104463.792
2089,73302.5865
2090,136576.638
2091,127564.2435
2092,122863.97700000001
2093,128805.465
2094,104416.65600000002
2095,154976.94900000002
2096,78892.89
2097,94586.67450000001
2098,144982.611
2099,57310.7295
2100,75925.44
2101,124378.4025
2102,127402.06200000002
2103,107828.7195
2104,132895.09350000002
2105,128914.35
2106,68777.574
2107,197057.1525
2108,115160.0355
2109,104892.21000000002
2110,137377.66050000003
2111,146986.0785
2112,150728.376
2113,129083.376
2114,123498.72750000001
2115,165675.57000000004
2116,122883.22050000001
2117,150908.8515
2118,130297.212
2119,114861.231
2120,112998.1275
2121,106620.1485
2122,123848.0925
2123,82457.01150000001
2124,158759.47350000002
2125,128212.84050000002
2126,144324.1485
2127,172894.65600000002
2128,131468.2155
2129,87229.92000000001
2130,142715.1645
2131,128973.804
2132,120209.3175
2133,121024.749
2134,127388.1315
2135,88810.66350000001
2136,82024.41
2137,103624.71600000001
2138,138494.82300000003
2139,149002.42200000002
2140,137762.56650000002
2141,155978.478
2142,128492.40600000002
2143,150339.81
2144,125273.70150000001
2145,134158.97400000002
2146,167627.97900000002
2147,138753.20400000003
2148,132359.3385
2149,145292.24550000002
2150,225914.2635
2151,109313.31150000001
2152,193525.53000000003
2153,159891.78000000003
2154,104655.17550000001
2155,143685.72900000002
2156,261136.90800000002
2157,227032.11
2158,222134.86500000005
2159,210997.9545
2160,186641.58600000004
2161,246423.45750000002
2162,412633.7145
2163,348277.14
2164,245191.3995
2165,198936.723
2166,153546.71700000003
2167,213203.21850000005
2168,201894.483
2169,200602.1415
2170,223491.3435
2171,152825.3235
2172,130762.185
2173,167988.63900000002
2174,229176.525
2175,306032.13
2176,311205.417
2177,238668.96150000003
2178,207813.4365
2179,144310.75050000002
2180,226955.1825
2181,195794.6565
2182,238094.34000000003
2183,200197.953
2184,121099.383
2185,122187.8805
2186,148319.337
2187,151623.72900000002
2188,152899.81650000002
2189,254806.47600000002
2190,84045.8505
2191,83500.671
2192,94245.72450000001
2193,106636.3305
2194,102584.19149999999
2195,110978.63850000002
2196,93989.21250000001
2197,123455.86499999999
2198,165087.38850000003
2199,184971.02700000003
2200,152273.712
2201,148280.6115
2202,216250.60500000004
2203,135804.279
2204,187971.2475
2205,127334.54850000002
2206,144887.4885
2207,224791.71600000004
2208,254875.404
2209,257418.47100000002
2210,114168.86550000001
2211,112271.16600000001
2212,114444.67050000001
2213,107488.21350000001
2214,139007.2335
2215,95354.6625
2216,142615.2795
2217,66580.24650000001
2218,78793.1655
2219,70435.7895
2220,75205.5165
2221,321230.9145
2222,281207.99400000006
2223,298328.8605
2224,216016.3575
2225,123928.78350000002
2226,183047.09400000004
2227,192542.37900000002
2228,270435.7425
2229,270576.4965
2230,167364.2355
2231,224079.6825
2232,178631.01750000002
2233,176552.616
2234,227621.21550000002
2235,209258.703
2236,277995.5445
2237,337090.83600000007
2238,190318.488
2239,114425.21399999999
2240,159556.13999999998
2241,155254.43850000002
2242,122086.98450000002
2243,132510.6345
2244,102152.42100000002
2245,96286.8555
2246,139350.579
2247,112458.32250000001
2248,124265.8545
2249,119327.98650000001
2250,131923.3665
2251,109071.04200000002
2252,166916.35950000002
2253,154441.7655
2254,182005.76700000002
2255,190809.0945
2256,184426.3695
2257,206403.972
2258,161534.23200000002
2259,177517.7145
2260,145515.051
2261,184727.6055
2262,197953.1055
2263,378683.772
2264,517825.93200000003
2265,157848.99300000002
2266,317778.10500000004
2267,378076.2285
2268,405735.2415
2269,144067.7325
2270,196894.11000000002
2271,206133.75
2272,188792.1285
2273,161672.1945
2274,176217.40050000002
2275,162847.4475
2276,194737.446
2277,184084.02150000003
2278,141034.08150000003
2279,121422.339
2280,119904.04650000003
2281,172188.00000000003
2282,181932.858
2283,107374.12650000001
2284,115173.88350000001
2285,137362.071
2286,122138.8425
2287,356345.89650000003
2288,288545.6895
2289,403232.313
2290,445225.79850000003
2291,319171.5705
2292,461501.568
2293,455727.28200000006
2294,412937.89050000004
2295,467677.0395000001
2296,306217.37100000004
2297,320167.92600000004
2298,334094.958
2299,361604.67750000005
2300,341793.51600000006
2301,311544.2955
2302,265697.01
2303,259669.9995
2304,265401.771
2305,203799.8025
2306,201225.86700000003
2307,212430.10650000002
2308,245189.841
2309,293103.98250000004
2310,228353.17350000003
2311,202519.083
2312,192397.755
2313,190086.59850000002
2314,178220.139
2315,198639.59100000001
2316,203702.95200000002
2317,197924.079
2318,201982.1025
2319,200002.245
2320,196560.65400000004
2321,234867.58200000002
2322,194265.4485
2323,192308.61450000003
2324,180363.8385
2325,236656.70399999997
2326,174646.905
2327,206864.2245
2328,226232.87550000002
2329,192797.8395
2330,185046.3585
2331,363480.525
2332,358296.0765
2333,313632.60150000005
2334,250462.22100000002
2335,248625.0165
2336,311390.4645
2337,205382.88450000001
2338,279261.19350000005
2339,228341.0565
2340,406125.97500000003
2341,234185.6565
2342,253797.46050000004
2343,242095.7145
2344,229728.76650000003
2345,250108.48650000003
2346,228384.405
2347,212032.23600000003
2348,257010.31050000002
2349,191987.48700000002
2350,309973.596
2351,272174.196
2352,266540.346
2353,246693.45750000002
2354,150616.119
2355,153594.9525
2356,153145.149
2357,205840.9965
2358,195303.15
2359,127063.78650000002
2360,119107.6605
2361,148065.26400000002
2362,267842.46900000004
2363,132974.72400000002
2364,153418.94100000002
2365,218268.7665
2366,204264.567
2367,246672.5865
2368,225882.10050000003
2369,246468.29249999998
2370,176209.28399999999
2371,175305.0435
2372,192368.19
2373,285415.6905
2374,312314.13600000006
2375,243823.5435
2376,261000.85350000003
2377,313170.021
2378,147762.864
2379,200246.973
2380,144907.46850000002
2381,168356.5245
2382,203789.898
2383,204251.184
2384,249111.44400000002
2385,157688.244
2386,137854.746
2387,132751.19400000002
2388,98228.727
2389,120750.31800000001
2390,147307.605
2391,146258.154
2392,116758.36200000001
2393,167901.864
2394,142169.3205
2395,203258.09100000001
2396,145285.6395
2397,226762.53150000004
2398,137792.75100000002
2399,61564.7745
2400,62058.643500000006
2401,121738.74900000001
2402,139906.6485
2403,138171.174
2404,153524.9325
2405,165730.023
2406,141068.5545
2407,128871.29100000001
2408,147761.301
2409,127330.299
2410,160346.0865
2411,118392.357
2412,160403.22600000002
2413,134149.96050000002
2414,142347.99450000003
2415,132168.3555
2416,127174.19099999999
2417,134934.09
2418,135282.03600000002
2419,139636.50900000002
2420,129088.6335
2421,142815.19350000002
2422,115579.9455
2423,119546.91450000001
2424,159115.8225
2425,184107.0495
2426,138381.1755
2427,134375.44350000002
2428,177147.04350000003
2429,117882.71250000001
2430,130277.30700000002
2431,103901.7375
2432,149276.3295
2433,152973.27000000002
2434,138302.40000000002
2435,152816.067
2436,108923.43750000001
2437,111530.3445
2438,130144.2195
2439,106448.97
2440,124182.825
2441,98214.384
2442,94934.72550000002
2443,122864.88450000001
2444,135789.897
2445,95571.8625
2446,146650.88250000004
2447,172587.97950000002
2448,135197.187
2449,119491.16400000002
2450,150241.45500000002
2451,119179.04400000002
2452,205834.557
2453,91563.6345
2454,116168.47350000001
2455,132556.62300000002
2456,145348.0515
2457,145662.066
2458,126440.49900000003
2459,114916.7445
2460,148475.62350000002
2461,131668.3095
2462,146913.77550000002
2463,133634.81700000004
2464,178201.9125
2465,143574.918
2466,123217.81950000001
2467,128669.94450000001
2468,85907.613
2469,80722.03050000001
2470,187216.9995
2471,205959.0015
2472,165381.43050000002
2473,118585.39050000001
2474,90058.377
2475,217768.73700000002
2476,123906.864
2477,131243.613
2478,152008.728
2479,104147.649
2480,162760.48200000002
2481,119188.998
2482,130426.84200000002
2483,116267.9265
2484,128534.214
2485,127800.753
2486,153322.52250000002
2487,181369.887
2488,171249.96000000002
2489,147392.46000000002
2490,151399.7955
2491,91403.61600000001
2492,194007.85650000002
2493,150732.975
2494,149928.2175
2495,79725.14700000001
2496,250581.9915
2497,151543.158
2498,120307.5675
2499,86143.4535
2500,128262.60750000003
2501,135981.909
2502,156135.267
2503,101491.91400000002
2504,177849.38400000002
2505,222180.4035
2506,261051.822
2507,301315.02
2508,264497.07
2509,233344.8105
2510,231694.19700000001
2511,187314.8295
2512,220553.8215
2513,223897.94700000004
2514,257150.7705
2515,149929.65300000002
2516,178791.42450000002
2517,143665.44
2518,150083.2335
2519,228843.1125
2520,219511.5345
2521,188888.2605
2522,221183.39100000003
2523,114368.5185
2524,135227.8935
2525,156107.5845
2526,134978.8905
2527,116325.26400000001
2528,134290.923
2529,131827.041
2530,118817.6475
2531,254748.40050000005
2532,224716.08899999998
2533,201124.16100000002
2534,224204.5905
2535,298740.525
2536,243204.76950000002
2537,223663.31850000005
2538,197266.668
2539,207682.55550000002
2540,191980.69650000002
2541,198164.08349999998
2542,184000.95900000003
2543,120363.144
2544,122971.04550000001
2545,148349.5335
2546,117451.28400000001
2547,132336.81600000002
2548,149576.8365
2549,175572.945
2550,451764.6195
2551,149466.573
2552,132556.8195
2553,74933.706
2554,101871.97350000001
2555,132494.66700000002
2556,104153.11500000002
2557,106824.52200000001
2558,162831.88050000003
2559,142220.03399999999
2560,157489.785
2561,137592.8745
2562,139953.1575
2563,152004.543
2564,209126.06100000002
2565,140665.41900000002
2566,176803.6995
2567,146306.11200000002
2568,205112.934
2569,220244.28900000005
2570,110072.27850000001
2571,193045.00350000002
2572,136630.1715
2573,218767.674
2574,272396.889
2575,127769.6385
2576,118041.08850000001
2577,138033.3285
2578,81334.1805
2579,68091.096
2580,112205.68500000001
2581,115597.818
2582,109072.26000000001
2583,315388.7955
2584,170795.1015
2585,184170.01050000003
2586,217149.59100000001
2587,193635.77700000003
2588,143404.926
2589,146920.11750000002
2590,203287.80300000004
2591,224422.5885
2592,235251.027
2593,267438.3645
2594,179739.34350000002
2595,191300.52899999998
2596,297744.363
2597,180891.4635
2598,275472.948
2599,315307.3785
2600,143981.469
2601,146910.5805
2602,84394.3065
2603,93211.1655
2604,90163.323
2605,76065.12150000001
2606,147229.47750000004
2607,186031.6215
2608,204044.5725
2609,173324.67900000003
2610,113041.50749999999
2611,115194.7335
2612,161985.84600000002
2613,132578.67450000002
2614,124887.29250000001
2615,158236.65750000003
2616,146920.9125
2617,173694.2985
2618,183113.53050000002
2619,182739.9255
2620,193667.1135
2621,173574.4155
2622,182028.95700000002
2623,262520.0895
2624,361294.542
2625,285475.092
2626,173152.6065
2627,162552.2145
2628,477617.748
2629,444599.34
2630,369223.2435
2631,484041.8865
2632,418604.6340000001
2633,318292.7595
2634,415789.54800000007
2635,156949.614
2636,175843.18200000003
2637,170044.79400000002
2638,269075.247
2639,195143.1525
2640,155305.6185
2641,106798.452
2642,193467.12300000002
2643,97982.41949999999
2644,127519.24350000001
2645,110177.1405
2646,94851.16649999999
2647,102399.846
2648,149831.71500000003
2649,151970.025
2650,136128.5865
2651,144697.77300000002
2652,412101.44100000005
2653,252974.07450000005
2654,276085.9275
2655,400166.64900000003
2656,320159.68350000004
2657,350368.08300000004
2658,307834.7235
2659,297257.37450000003
2660,362950.275
2661,345096.5235
2662,334680.429
2663,291839.6595
2664,286813.2585
2665,343114.07850000006
2666,288033.8565
2667,181339.2
2668,195231.816
2669,194835.19050000003
2670,262748.4855
2671,203743.00350000002
2672,217269.19500000004
2673,209025.7845
2674,199417.02150000003
2675,185606.6955
2676,197565.9375
2677,194315.44950000002
2678,267010.6995
2679,275177.079
2680,278146.05449999997
2681,384339.82200000004
2682,302488.8705
2683,452970.93450000003
2684,303853.794
2685,318443.835
2686,255523.06650000004
2687,334219.1325
2688,223264.962
2689,216325.107
2690,461348.04000000004
2691,205421.79600000003
2692,152178.774
2693,211144.50300000003
2694,147152.913
2695,210616.9095
2696,202212.0675
2697,191353.9995
2698,188781.6285
2699,173678.05800000002
2700,160775.7465
2701,154381.35600000003
2702,110828.019
2703,119304.80250000002
2704,137461.833
2705,116146.134
2706,112311.2475
2707,126862.9575
2708,133323.225
2709,102658.611
2710,127660.38450000001
2711,273879.357
2712,347135.304
2713,173609.67750000002
2714,154483.728
2715,180927.891
2716,138260.6445
2717,200825.14200000002
2718,224980.89
2719,158429.6895
2720,175159.6245
2721,134449.011
2722,170218.88400000002
2723,142257.948
2724,127613.32800000001
2725,131659.96050000002
2726,164154.219
2727,188040.38400000002
2728,172412.50350000002
2729,154309.79850000003
2730,148975.17750000002
2731,133812.837
2732,137388.24000000002
2733,158541.21600000001
2734,145906.179
2735,139969.07700000002
2736,141257.3625
2737,119822.7135
2738,134628.189
2739,161906.53650000002
2740,136007.7435
2741,150551.6985
2742,156069.3525
2743,163650.315
2744,165394.93050000002
2745,138576.0555
2746,138777.603
2747,144877.008
2748,119705.7555
2749,133959.57749999998
2750,137904.1335
2751,142241.7765
2752,189787.812
2753,144045.7035
2754,213382.581
2755,137881.68600000002
2756,96527.95950000001
2757,68396.3025
2758,86519.14950000001
2759,165654.19050000003
2760,129138.399
2761,147897.708
2762,145629.294
2763,183866.39250000002
2764,145971.3495
2765,291698.739
2766,140711.994
2767,91939.455
2768,133595.208
2769,134486.42700000003
2770,139847.6625
2771,113424.33000000002
2772,114851.48550000001
2773,167589.22950000002
2774,155103.7545
2775,129304.176
2776,136160.1735
2777,155270.208
2778,95370.46800000001
2779,130525.54950000001
2780,97007.47200000001
2781,98373.495
2782,101783.05050000001
2783,105326.27700000002
2784,123836.28150000001
2785,144346.809
2786,65979.49050000001
2787,134350.18349999998
2788,76255.14450000001
2789,181047.03150000004
2790,93356.7675
2791,113477.94300000001
2792,58553.90100000001
2793,160990.3815
2794,107651.628
2795,129855.441
2796,102183.663
2797,197045.55450000003
2798,115972.52550000002
2799,109830.86700000001
2800,57704.3775
2801,105857.8095
2802,136331.97
2803,159375.888
2804,131673.1485
2805,103109.4075
2806,77912.034
2807,172824.2025
2808,151012.404
2809,135140.74500000002
2810,130016.0085
2811,159693.59100000001
2812,161880.45
2813,146498.66400000002
2814,153620.31
2815,103743.4005
2816,243277.27050000004
2817,159305.29650000003
2818,142678.80450000003
2819,170643.62400000004
2820,141714.1395
2821,116857.33350000001
2822,212231.45700000002
2823,302454.84150000004
2824,172788.15600000002
2825,147391.953
2826,133171.782
2827,138578.75400000002
2828,212186.7195
2829,220210.39350000003
2830,240221.6475
2831,188494.7685
2832,265716.48750000005
2833,299038.923
2834,229197.88200000004
2835,231449.35050000003
2836,204816.411
2837,153976.8825
2838,149708.28900000002
2839,177538.0695
2840,206138.4315
2841,208550.72250000003
2842,228050.17050000004
2843,149952.88950000002
2844,167951.53050000002
2845,124046.18850000002
2846,213472.22100000002
2847,208866.94950000002
2848,205298.5515
2849,202193.89200000002
2850,275349.3075
2851,222775.287
2852,232420.6875
2853,231260.343
2854,145978.9545
2855,197882.49750000003
2856,214665.51900000003
2857,202453.1985
2858,216789.5325
2859,123329.92050000001
2860,128034.105
2861,120724.31850000001
2862,192720.453
2863,130896.63450000001
2864,229439.59050000005
2865,153317.8875
2866,147932.31600000002
2867,95345.649
2868,100006.75950000001
2869,112429.77150000002
2870,115919.6955
2871,82289.994
2872,54438.372
2873,99459.93000000001
2874,151360.00650000002
2875,121413.47100000002
2876,167250.63900000002
2877,155076.8145
2878,182353.45950000003
2879,150888.7695
2880,108633.1395
2881,160807.94700000001
2882,197463.06300000002
2883,203514.80099999998
2884,212531.5125
2885,190839.8205
2886,234643.182
2887,91304.90550000001
2888,141753.4425
2889,52002.912
2890,77470.1685
2891,133831.617
2892,49193.89050000001
2893,81932.259
2894,57077.99700000001
2895,351401.244
2896,287231.31450000004
2897,201904.56750000003
2898,139388.43600000002
2899,201736.575
2900,153850.311
2901,197444.43
2902,182799.4875
2903,337538.97150000004
2904,343242.99750000006
2905,97354.31250000001
2906,195877.8675
2907,105687.90300000002
2908,129823.044
2909,142939.1865
2910,73249.278
2911,84100.2945
2912,145403.34
2913,88056.56850000001
2914,74408.5695
2915,83041.0905
